Time,Open,High,Low,Last,Change,%Chg,Volume
09/01/2022,711.4,713.929,680.2,682,-46.6,-6.40%,828900
08/31/2022,725,754,722,728.6,-0.8,-0.11%,875867
08/30/2022,736,772.4,725,729.4,-20.8,-2.77%,729079
08/26/2022,770,795.6,748.4,750.2,-18.6,-2.42%,627000
08/25/2022,760.2,790.4,751.4,768.8,24,+3.22%,1135170
08/24/2022,713.2,748.2,702.6,744.8,28,+3.91%,934354
08/23/2022,712.8,725.6,705.8,716.8,-0.6,-0.08%,605266
08/22/2022,737.8,737.8,702.8,717.4,-20.4,-2.76%,892808
08/19/2022,767.2,774.8,734.6,737.8,-35.6,-4.60%,809514
08/18/2022,785,795.296,760.2,773.4,-6,-0.77%,550429
08/17/2022,804,830.428,779.4,779.4,-0.4,-0.05%,1566349
08/16/2022,800,806,770,779.8,-11.8,-1.49%,553031
08/15/2022,795.4,795.4,770.2,791.6,-2.6,-0.33%,810071
08/12/2022,780,796.2,773.4,794.2,17.8,+2.29%,755477
08/11/2022,775,803.814,764.2,776.4,8.2,+1.07%,2036154
08/10/2022,688.2,771.4,686.6,768.2,79.6,+11.56%,1287687
08/09/2022,744.8,756,685,688.6,-65.4,-8.67%,2136666
08/08/2022,724.2,770.8,719.8,754,31,+4.29%,1199941
08/05/2022,725.2,744.2,702.8,723,7.4,+1.03%,1316645
08/04/2022,718.4,736.4,706.4,715.6,9.2,+1.30%,1665217
08/03/2022,679.2,712.8,667.8,706.4,27.4,+4.04%,1614175
08/02/2022,646,681.2,627.8,679,38,+5.93%,1604911
08/01/2022,655.2,665.905,622.2,641,-14.2,-2.17%,974192
07/29/2022,657.6,671.8,643.802,655.2,9.8,+1.52%,1148587
07/28/2022,642,678.4,624.945,645.4,16.2,+2.57%,1279557
07/27/2022,632,650.6,623.8,629.2,-4.2,-0.66%,2235392
07/26/2022,671.2,677,629,633.4,-25.8,-3.91%,1161208
07/25/2022,684.6,690,641.6,659.2,-32.8,-4.74%,1543708
07/22/2022,707.2,723.8,689.4,692,-15.8,-2.23%,1488139
07/21/2022,750,751,692.4,707.8,-73.8,-9.44%,3326953
07/20/2022,743.8,786.2,739.4,781.6,38.4,+5.17%,2704844
07/19/2022,714,751.4,700.4,743.2,14.6,+2.00%,2102147
07/18/2022,687,731.2,686,728.6,55.2,+8.20%,2566535
07/15/2022,649,678,642,673.4,19.4,+2.97%,1231061
07/14/2022,669.8,674.8,647.72,654,-5,-0.76%,2996339
07/13/2022,667.4,684.8,640.6,659,-8,-1.20%,1770339
07/12/2022,636.4,674.8,620.8,667,26.2,+4.09%,1942000
07/11/2022,671,675.6,640.2,640.8,-49.2,-7.13%,957483
07/08/2022,683,699.8,667.6,690,8.6,+1.26%,878083
07/07/2022,653.4,691.6,652,681.4,22.6,+3.43%,805537
07/06/2022,700.4,710,658.8,658.8,11,+1.70%,1724867
07/05/2022,638.8,652.8,613.72,647.8,21.6,+3.45%,2431116
07/04/2022,643.2,670.352,624.8,626.2,-30.6,-4.66%,553737
07/01/2022,621.2,670.8,614,656.8,37.2,+6.00%,1794302
06/30/2022,643.4,652.921,595.806,619.6,-33.6,-5.14%,2264978
06/29/2022,746.8,752.918,640,653.2,-127.6,-16.34%,4991900
06/28/2022,772,803.4,763,780.8,19.4,+2.55%,1767678
06/27/2022,800.4,803.8,743.8,761.4,4.6,+0.61%,1552810
06/24/2022,714.8,774.8,693.2,756.8,60.4,+8.67%,1773832
06/23/2022,711.8,711.8,681,696.4,-10.2,-1.44%,1044150
06/22/2022,689.2,719,669.8,706.6,1.4,+0.20%,1361600
06/21/2022,727.2,729.6,692,705.2,-22.4,-3.08%,1353961
06/20/2022,704.8,735,697.2,727.6,52.8,+7.82%,1280450
06/17/2022,650,680.8,641,674.8,20,+3.05%,2207591
06/16/2022,727,730.4,652.8,654.8,-73.4,-10.08%,2402691
06/15/2022,716.6,738.8,713.063,728.2,3.8,+0.52%,1624864
06/14/2022,744.6,754.658,715.8,724.4,-24.8,-3.31%,2683963
