Time,Open,High,Low,Last,Change,%Chg,Volume
01/20/2023,2205,2290,2205,2265,45,+2.03%,23175
01/19/2023,2280,2295,2205,2220,-65,-2.84%,26932
01/18/2023,2270,2310,2240,2285,0,0.00%,54285
01/17/2023,2215,2320,2215,2285,-25,-1.08%,320162
01/16/2023,2240,2310,2220,2310,60,+2.67%,50135
01/13/2023,2250,2275,2210,2250,0,0.00%,47705
01/12/2023,2265,2275,2225,2250,5,+0.22%,29021
01/11/2023,2200,2250,2175,2245,75,+3.46%,41883
01/10/2023,2140,2224.8,2108.225,2170,-35,-1.59%,33929
01/09/2023,2300,2300,2160,2205,-5,-0.23%,304160
01/06/2023,2245,2320.8,2210,2210,-45,-2.00%,36935
01/05/2023,2240,2345,2205,2255,10,+0.45%,22623
01/04/2023,2265,2385,2210,2245,-40,-1.75%,122026
01/03/2023,2350,2350,2260,2285,25,+1.11%,48354
12/30/2022,2260,2285,2210,2260,45,+2.03%,22830
12/29/2022,2280,2280,2155,2215,25,+1.14%,16475
12/28/2022,2250,2250,2125,2190,40,+1.86%,28988
12/23/2022,2185,2185,2120,2150,10,+0.47%,11970
12/22/2022,2275,2275,2120,2140,-35,-1.61%,18161
12/21/2022,2150,2175,2125,2175,50,+2.35%,205114
12/20/2022,2145,2217.8,2075,2125,-35,-1.62%,19925
12/19/2022,2150,2185,2135,2160,5,+0.23%,29418
12/16/2022,2180,2200,2091.01,2155,-20,-0.92%,177579
12/15/2022,2175,2274.9,2140,2175,-35,-1.58%,37929
12/14/2022,2220,2255,2165,2210,20,+0.91%,30789
12/13/2022,2165,2240,2125,2190,45,+2.10%,67320
12/12/2022,2115,2170,2115,2145,-15,-0.69%,22402
12/09/2022,2135,2170,2120,2160,30,+1.41%,343912
12/08/2022,2130,2173.4,2055,2130,5,+0.24%,31248
12/07/2022,2170,2200.3,2120,2125,-25,-1.16%,53597
12/06/2022,2275,2275,2140,2150,-90,-4.02%,119510
12/05/2022,2215,2265,2210,2240,40,+1.82%,74159
12/02/2022,2145,2235,2145,2200,0,0.00%,59216
12/01/2022,2135,2235,2050,2200,40,+1.85%,157178
11/30/2022,2110,2170,2073.1,2160,60,+2.86%,47929
11/29/2022,2210,2210,2093.95,2100,-45,-2.10%,21737
11/28/2022,2185,2319.4,2145,2145,-40,-1.83%,27404
11/25/2022,2225,2235,2130,2185,5,+0.23%,29932
11/24/2022,2225,2380,2170,2180,-30,-1.36%,19699
11/23/2022,2175,2220,2135,2210,25,+1.14%,55670
11/22/2022,2105,2185,2075,2185,105,+5.05%,94527
11/21/2022,2100,2200,2000,2080,45,+2.21%,1164373
11/18/2022,2050,2135,2000,2035,-5,-0.25%,53483
11/17/2022,2045,2070,2015,2040,-5,-0.24%,38575
11/16/2022,2095,2105,2005,2045,-45,-2.15%,171044
11/15/2022,2110,2140,2045,2090,-30,-1.42%,62145
11/14/2022,2200,2200,2065,2120,-30,-1.40%,43757
11/11/2022,2105,2195.473,2080,2150,90,+4.37%,248828
11/10/2022,2000,2085,1950,2060,60,+3.00%,120738
11/09/2022,1974,2105,1966,2000,18,+0.91%,41592
11/08/2022,2050,2100,1974,1982,4,+0.20%,49678
11/07/2022,1920,1978,1905,1978,78,+4.11%,119360
11/04/2022,1910,1916,1876.4,1900,-6,-0.31%,116458
11/03/2022,1934,2000,1892,1906,-24,-1.24%,264996
11/02/2022,1978,2015,1930,1930,-26,-1.33%,71701
11/01/2022,1940,1981.57,1894,1956,42,+2.19%,104300
10/31/2022,2040,2040,1914,1914,-91,-4.54%,69071
10/28/2022,2110,2110,1987.4,2005,-15,-0.74%,21994
10/27/2022,2085,2105,2005,2020,-55,-2.65%,30001
10/26/2022,1990,2090,1980.64,2075,70,+3.49%,443493
10/25/2022,1920,2025,1906,2005,91,+4.75%,23887
10/24/2022,1864,2015,1864,1914,58,+3.13%,21988
10/21/2022,1850,1912,1830,1856,-2,-0.11%,78079
10/20/2022,1800,1876,1800,1858,-8,-0.43%,72826
10/19/2022,1940,1944,1865.806,1866,-32,-1.69%,63482
10/18/2022,1928,1952,1892,1898,-12,-0.63%,72097
10/17/2022,1956,1964,1858,1910,36,+1.92%,80345
10/14/2022,1864,1920,1857.685,1874,28,+1.52%,47993
10/13/2022,1744,1858,1714,1846,126,+7.33%,245615
10/12/2022,1700,1776,1700,1720,-52,-2.93%,65970
10/11/2022,1750,1798,1748,1772,-14,-0.78%,33725
10/10/2022,1802,1840,1780,1786,-64,-3.46%,33301
10/07/2022,1986,1998,1838.287,1850,-56,-2.94%,40159
10/06/2022,1962,1962,1864,1906,30,+1.60%,700268
10/05/2022,1934,1934,1860,1876,-18,-0.95%,194789
10/04/2022,1856,1894,1836,1894,68,+3.72%,158254
10/03/2022,1820,1836,1752,1826,42,+2.35%,263328
09/30/2022,1686,1802,1686,1784,20,+1.13%,197831
09/29/2022,1748,1794,1716,1764,-20,-1.12%,167380
09/28/2022,1792,1792,1726,1784,-8,-0.45%,47743
09/27/2022,1844,1919,1778,1792,-48,-2.61%,133731
09/26/2022,1850,1852,1808,1840,2,+0.11%,113157
09/23/2022,1872,1896,1770,1838,-52,-2.75%,113894
09/22/2022,1952,1978,1890,1890,-80,-4.06%,64966
09/21/2022,1960,1988,1958.68,1970,-8,-0.40%,386432
09/20/2022,2015,2090,1954,1978,-22,-1.10%,48853
09/16/2022,2040,2120,1934,2000,-30,-1.48%,117940
09/15/2022,2080,2175,2015,2030,-60,-2.87%,102370
09/14/2022,2110,2160,2085,2090,-40,-1.88%,110421
09/13/2022,2115,2180,1988,2130,-35,-1.62%,153353
09/12/2022,2150,2175,2100,2165,55,+2.61%,31972
09/09/2022,2175,2230,2094.5,2110,30,+1.44%,32971
