Time,Open,High,Low,Last,Change,%Chg,Volume
09/05/2022,4.431,4.472,4.397,4.465,-0.084,-1.85%,4627348
09/02/2022,4.5,4.574,4.448,4.549,0.116,+2.62%,5863641
09/01/2022,4.449,4.509,4.399,4.433,-0.063,-1.40%,8314667
08/31/2022,4.51,4.542,4.466,4.496,0.014,+0.31%,8979492
08/30/2022,4.453,4.606,4.433,4.482,0.054,+1.22%,9605767
08/29/2022,4.4,4.468,4.356,4.428,-0.016,-0.36%,5798339
08/26/2022,4.558,4.585,4.43,4.444,-0.066,-1.46%,5944904
08/25/2022,4.593,4.593,4.481,4.51,-0.037,-0.81%,5808743
08/24/2022,4.556,4.579,4.504,4.547,-0.02,-0.44%,3196955
08/23/2022,4.532,4.617,4.515,4.567,0.02,+0.44%,7631678
08/22/2022,4.658,4.666,4.508,4.547,-0.137,-2.92%,6697546
08/19/2022,4.827,4.85,4.659,4.684,-0.181,-3.72%,9833096
08/18/2022,4.824,4.912,4.82,4.865,0.038,+0.79%,4790598
08/17/2022,4.888,4.947,4.819,4.827,-0.018,-0.37%,4837778
08/16/2022,4.81,4.871,4.8,4.845,0.059,+1.23%,7208549
08/15/2022,4.801,4.801,4.737,4.786,0.003,+0.06%,2798248
08/12/2022,4.747,4.801,4.747,4.783,0.054,+1.14%,4771842
08/11/2022,4.734,4.749,4.709,4.729,0.022,+0.47%,5409182
08/10/2022,4.678,4.71,4.655,4.707,0.024,+0.51%,9224174
08/09/2022,4.642,4.718,4.638,4.683,0.031,+0.67%,4962664
08/08/2022,4.666,4.682,4.596,4.652,0.029,+0.63%,6464598
08/05/2022,4.588,4.651,4.568,4.623,0.017,+0.37%,6926100
08/04/2022,4.572,4.665,4.564,4.606,0.043,+0.94%,6103010
08/03/2022,4.427,4.565,4.395,4.563,0.123,+2.77%,7618286
08/02/2022,4.369,4.456,4.362,4.44,0.067,+1.53%,8187685
08/01/2022,4.415,4.51,4.36,4.373,-0.046,-1.04%,8267069
07/29/2022,4.315,4.445,4.282,4.419,0.251,+6.02%,10015847
07/28/2022,4.194,4.206,4.121,4.168,0.002,+0.05%,5829082
07/27/2022,4.119,4.177,4.109,4.166,0.053,+1.29%,6047517
07/26/2022,4.166,4.166,4.087,4.113,-0.078,-1.86%,7610903
07/25/2022,4.14,4.218,4.138,4.191,0.034,+0.82%,5662276
07/22/2022,4.174,4.23,4.13,4.157,-0.037,-0.88%,6347305
07/21/2022,4.134,4.301,4.121,4.194,0.038,+0.91%,7696582
07/20/2022,4.285,4.308,4.109,4.156,-0.113,-2.65%,7886821
07/19/2022,4.066,4.278,4.06,4.269,0.173,+4.22%,5325667
07/18/2022,4.17,4.189,4.064,4.096,-0.013,-0.32%,6945866
07/15/2022,3.998,4.118,3.972,4.109,0.109,+2.73%,8669028
07/14/2022,4.09,4.136,3.986,4,-0.114,-2.77%,7207736
07/13/2022,4.172,4.172,4.061,4.114,-0.01,-0.24%,7022310
07/12/2022,4.264,4.271,3.993,4.124,-0.173,-4.03%,11998032
07/11/2022,4.307,4.381,4.265,4.297,-0.1,-2.27%,4575508
07/08/2022,4.361,4.439,4.308,4.397,0.028,+0.64%,6099024
07/07/2022,4.296,4.409,4.284,4.369,0.156,+3.70%,7577771
07/06/2022,4.279,4.303,4.162,4.213,-0.002,-0.05%,6589207
07/05/2022,4.416,4.439,4.215,4.215,-0.165,-3.77%,7541375
