Time,Open,High,Low,Last,Change,%Chg,Volume
01/04/2023,635.5,635.5,622.5,623.928,-6.071,-0.96%,1355
01/03/2023,619.5,635.063,619.5,629.999,17.499,+2.86%,1146
12/30/2022,629.5,630.5,612.5,612.5,-6.022,-0.97%,662
12/29/2022,617,630,617,618.522,1.565,+0.25%,161
12/28/2022,617.5,619,614,616.957,-6.981,-1.12%,569
12/23/2022,616,625,616,623.938,2,+0.32%,132
12/22/2022,622,623.5,616.995,621.938,3.015,+0.49%,475
12/21/2022,609.5,620.5,606,618.923,14.928,+2.47%,258
12/20/2022,605,606.577,603.995,603.995,-14.934,-2.41%,199
12/19/2022,625,627,613.5,618.929,-4.071,-0.65%,335
12/16/2022,623,624.5,613,623,-3.063,-0.49%,860
12/15/2022,631.5,631.5,617,626.063,-9.025,-1.42%,626
12/14/2022,627,639.5,625,635.088,3.651,+0.58%,1084
12/13/2022,628.5,644.5,617.5,631.437,10.165,+1.64%,826
12/12/2022,619,627.5,612,621.272,4.134,+0.67%,776
12/09/2022,613,624.5,613,617.138,6.886,+1.13%,682
12/08/2022,624,624,602,610.252,-12.019,-1.93%,944
12/07/2022,624,628.5,611,622.271,-10.292,-1.63%,669
12/06/2022,660.5,660.5,626.5,632.563,-29.632,-4.47%,455
12/05/2022,659,664,655.5,662.195,6.629,+1.01%,775
12/02/2022,647,669.5,647,655.566,8.701,+1.35%,1719
12/01/2022,644,651,644,646.865,8.989,+1.41%,501
11/30/2022,646.5,650,632.5,637.876,-2.654,-0.41%,822
11/29/2022,642,650,637.5,640.53,-7.598,-1.17%,2155
11/28/2022,646.5,654.5,638,648.128,1.313,+0.20%,400
11/25/2022,647.5,649.5,643,646.815,5.083,+0.79%,126
11/24/2022,633.5,649,632,641.732,11.653,+1.85%,569
11/23/2022,629,633.229,626.5,630.079,-1.421,-0.23%,803
11/22/2022,650.5,653.5,631.5,631.5,-22.656,-3.46%,588
11/21/2022,653.5,659.5,645,654.156,2.425,+0.37%,348
