Time,Open,High,Low,Last,Change,%Chg,Volume
11/23/2022,2562,2621,2549,2612,73,+2.88%,571635
11/22/2022,2516,2544,2500,2539,21,+0.83%,386938
11/21/2022,2509,2534,2483,2518,6,+0.24%,467022
11/18/2022,2482,2523,2459,2512,35,+1.41%,543058
11/17/2022,2481,2503,2441,2477,10,+0.41%,362141
11/16/2022,2532,2536,2457,2467,-81,-3.18%,590368
11/15/2022,2560,2563,2504.499,2548,-8,-0.31%,550929
11/14/2022,2594,2597.427,2546,2556,-29,-1.12%,459785
11/11/2022,2580,2636,2564,2585,21,+0.82%,559799
11/10/2022,2475,2569,2467,2564,29,+1.14%,1221291
11/09/2022,2552,2559.5,2495,2535,-32,-1.25%,533993
11/08/2022,2518,2567,2501,2567,30,+1.18%,240206
11/07/2022,2584,2592,2526,2537,-39,-1.51%,441122
11/04/2022,2572,2593,2537,2576,23,+0.90%,438340
11/03/2022,2526,2569,2497,2553,-1,-0.04%,419458
11/02/2022,2574,2580,2549,2554,-17,-0.66%,269762
11/01/2022,2599,2624,2560,2571,-1,-0.04%,573560
10/31/2022,2575,2614,2560,2572,4,+0.16%,751178
10/28/2022,2566,2586,2540,2568,-15,-0.58%,394100
10/27/2022,2577,2633,2567,2583,9,+0.35%,1632057
10/26/2022,2619,2628,2513,2574,-48,-1.83%,2455437
10/25/2022,2639,2664,2529,2622,11,+0.42%,1118804
10/24/2022,2625,2707,2578,2611,42,+1.63%,836264
10/21/2022,2564,2578,2492,2569,-15,-0.58%,546077
10/20/2022,2544,2615,2523.618,2584,36,+1.41%,565833
10/19/2022,2620,2620,2548,2548,-58,-2.23%,551020
10/18/2022,2631,2654,2599,2606,17,+0.66%,581646
10/17/2022,2518,2596,2509,2589,81,+3.23%,607146
10/14/2022,2504,2544,2457,2508,38,+1.54%,879354
10/13/2022,2355,2491,2350.745,2470,109,+4.62%,732156
10/12/2022,2412,2417,2343,2361,-58,-2.40%,692609
10/11/2022,2431,2453.54,2407,2419,-20,-0.82%,568813
10/10/2022,2430,2470,2415,2439,-8,-0.33%,372742
10/07/2022,2476,2503,2429,2447,-42,-1.69%,1553721
10/06/2022,2492,2534,2474,2489,-1,-0.04%,810496
10/05/2022,2470,2495.56,2451,2490,12,+0.48%,2306894
10/04/2022,2391,2490,2386,2478,160,+6.90%,1430596
10/03/2022,2272,2318,2245.511,2318,16,+0.70%,867112
09/30/2022,2293,2352,2249,2302,17,+0.74%,1088628
09/29/2022,2447,2455,2280,2285,-155,-6.35%,923840
09/28/2022,2367,2443,2246,2440,63,+2.65%,1032429
09/27/2022,2453,2496,2377,2377,-65.57,-2.68%,2198589
09/26/2022,2461,2477,2413,2442.57,-21.43,-0.87%,695398
09/23/2022,2500,2504,2438,2464,-46,-1.83%,691808
09/22/2022,2509,2533,2481,2510,-50,-1.95%,698798
09/21/2022,2601,2621,2534,2560,-60,-2.29%,3216043
09/20/2022,2634,2663,2598,2620,-11,-0.42%,709077
09/16/2022,2671,2671,2623,2631,-57,-2.12%,1183458
09/15/2022,2678,2697,2653,2688,19,+0.71%,736400
09/14/2022,2642,2684,2625,2669,6,+0.23%,588883
09/13/2022,2715,2749,2661,2663,-10,-0.37%,875736
09/12/2022,2602.6,2686,2598.603,2673,71,+2.73%,821258
09/09/2022,2560,2607,2554,2602,51,+2.00%,525839
09/08/2022,2570,2589,2504,2551,-1,-0.04%,378908
09/07/2022,2525,2573,2524,2552,-16,-0.62%,598520
09/06/2022,2540,2648,2534,2568,31,+1.22%,707322
09/05/2022,2523,2543,2499,2537,-15,-0.59%,376262
09/02/2022,2489,2552,2476,2552,89,+3.61%,549664
09/01/2022,2477,2486,2431,2463,-41,-1.64%,940266
08/31/2022,2520,2532,2493,2504,0,0.00%,691772
08/30/2022,2480,2542,2480,2504,-3,-0.12%,1127499
