Time,Open,High,Low,Last,Change,%Chg,Volume
03/15/2023,331.92,333.405,328.427,333.405,3.895,+1.18%,181114
03/14/2023,331.91,335.14,324.27,329.51,2.425,+0.74%,20446
03/13/2023,329.42,332.878,325,327.085,-3.29,-1.00%,3347
03/10/2023,338.64,338.64,328.83,330.375,-9.615,-2.83%,2218
03/09/2023,345.84,349.82,339.978,339.99,-5.81,-1.68%,174281
03/08/2023,344.8,348.057,343.564,345.8,0.96,+0.28%,133539
03/07/2023,347.02,351.837,344.665,344.84,-1.86,-0.54%,150195
03/06/2023,345.34,351.64,344.28,346.7,3.09,+0.90%,1692
03/03/2023,335,343.61,334.69,343.61,9.868,+2.96%,6526
03/02/2023,323.85,333.742,322.686,333.742,10.697,+3.31%,3269
03/01/2023,323.83,324.779,321,323.045,-1.845,-0.57%,2161
02/28/2023,325,325.51,321.185,324.89,2.85,+0.88%,3731
02/27/2023,321.798,325,320.54,322.04,1.745,+0.54%,27652
02/24/2023,327.267,329.75,318.87,320.295,-25.685,-7.42%,6254
02/23/2023,348.72,353.505,343.97,345.98,-6.955,-1.97%,82889
02/22/2023,345.17,352.99,345.17,352.935,6.015,+1.73%,79864
02/21/2023,350.78,353.25,346.92,346.92,-7.603,-2.14%,80795
02/17/2023,359.54,359.54,352.605,354.523,-17.252,-4.64%,3984
02/16/2023,365.88,372.757,363.57,371.775,-6.915,-1.83%,11878
02/15/2023,376.02,381.75,375.6,378.69,2.99,+0.80%,1606
02/14/2023,375,379.8,369.99,375.7,2.71,+0.73%,2380
02/13/2023,373.41,375.82,370.99,372.99,2.22,+0.60%,228066
02/10/2023,371.708,373.43,367.905,370.77,-7.25,-1.92%,909
02/09/2023,378.36,386.03,378.02,378.02,1.14,+0.30%,71729
02/08/2023,384,386.36,376.88,376.88,3.035,+0.81%,104190
02/07/2023,373.43,380.831,372.73,373.845,-2.505,-0.67%,71041
02/06/2023,374.026,379.02,374.026,376.35,-2.54,-0.67%,1718
02/03/2023,386.61,386.61,378.89,378.89,-19.605,-4.92%,3035
02/02/2023,393.28,400.71,391.595,398.495,23.83,+6.36%,8281
02/01/2023,369.88,374.665,366.88,374.665,6.735,+1.83%,7836
01/31/2023,364.71,368.345,364.71,367.93,3.55,+0.97%,1412
01/30/2023,365.9,368.58,362.98,364.38,-5.225,-1.41%,1234
01/27/2023,363.505,369.605,362.925,369.605,5.975,+1.64%,944
01/26/2023,362.76,366.816,361.5,363.63,5.625,+1.57%,1506
01/25/2023,361.32,361.32,351.02,358.005,-1.615,-0.45%,166396
01/24/2023,364.98,364.98,358.433,359.62,-4.735,-1.30%,228268
01/23/2023,356.38,365.692,356.38,364.355,9.745,+2.75%,3005
01/20/2023,343.27,354.61,342.53,354.61,10.365,+3.01%,41154
01/19/2023,341.31,346.115,340.56,344.245,3.115,+0.91%,16133
01/18/2023,345.97,348.88,338.62,341.13,-4.91,-1.42%,3337
01/17/2023,344.31,350.67,342.03,346.04,4.12,+1.20%,50095
01/13/2023,340.96,342.19,336.1,341.92,-4.17,-1.20%,1210
01/12/2023,343.13,346.09,337.76,346.09,6.05,+1.78%,1868
01/11/2023,338.7,340.04,333.805,340.04,2.12,+0.63%,43133
01/10/2023,338.61,343.642,337.351,337.92,-6.485,-1.88%,80375
01/09/2023,334.25,349.43,334.25,344.405,11.585,+3.48%,13918
01/06/2023,331.57,332.82,322.4,332.82,0.077,+0.02%,3520
01/05/2023,337.53,337.53,330,332.743,-8.386,-2.46%,908
01/04/2023,336.92,344.46,336.75,341.129,5.388,+1.60%,174678
01/03/2023,340.72,345.5,332.883,335.741,3.561,+1.07%,2486
12/30/2022,332.675,334.67,332.18,332.18,-4.9,-1.45%,229
12/29/2022,331.41,337.55,330.42,337.08,7.62,+2.31%,2991
12/28/2022,335.06,336.655,329.46,329.46,-7.94,-2.35%,875
12/23/2022,335,337.45,333.577,337.4,4.77,+1.43%,863
12/22/2022,336.01,339.805,332.63,332.63,-10.21,-2.98%,1243
12/21/2022,339.86,345.294,337.45,342.84,4.655,+1.38%,9394
12/20/2022,329.56,342.4,327,338.185,8.405,+2.55%,3339
12/19/2022,338.54,340,329,329.78,-9.885,-2.91%,28282
12/16/2022,345.275,354.16,338.7,339.665,13.595,+4.17%,43874
12/15/2022,332.58,339.92,324.98,326.07,-12.17,-3.60%,129840
12/14/2022,342.46,345.75,338.24,338.24,-3.95,-1.15%,12453
12/13/2022,338.17,355.494,338.17,342.19,6.635,+1.98%,38053
12/12/2022,333.89,337.295,333.07,335.555,2.065,+0.62%,3425
12/09/2022,330.91,334.07,329.148,333.49,1.185,+0.36%,1888
12/08/2022,325.71,335.25,325.17,332.305,5.435,+1.66%,1255
12/07/2022,327.48,330.3,326.015,326.87,-1.89,-0.57%,768
12/06/2022,334.09,334.09,328.76,328.76,-3.875,-1.16%,725
12/05/2022,337.97,338.25,332.045,332.635,-8.395,-2.46%,838
12/02/2022,336.005,341.18,334.54,341.03,-3.269,-0.95%,763
12/01/2022,347.86,350.719,342.026,344.299,5.06,+1.49%,102600
11/30/2022,327.12,339.239,327.08,339.239,12.399,+3.79%,878
11/29/2022,326.69,327.83,324.88,326.84,-4.05,-1.22%,913
11/28/2022,335.83,337.77,330.89,330.89,-3.41,-1.02%,5345
11/25/2022,332.59,334.517,332.252,334.3,-3.665,-1.08%,3745
11/23/2022,329.93,337.965,327.72,337.965,8.375,+2.54%,931
11/22/2022,322.49,329.77,321.142,329.59,5.67,+1.75%,10743
11/21/2022,329.79,329.79,321.8,323.92,-6.74,-2.04%,815
