Time,Open,High,Low,Last,Change,%Chg,Volume
12/08/2022,70.07,71.211,69.01,71.115,0.655,+0.93%,99329
12/07/2022,69.386,71.301,69.325,70.46,-0.325,-0.46%,137503
12/06/2022,73.315,73.315,70.245,70.785,-3.35,-4.52%,73323
12/05/2022,74.52,75.149,73.081,74.135,-1.17,-1.55%,95374
12/02/2022,74.902,76.251,73.685,75.305,-2.28,-2.94%,171117
12/01/2022,78.308,79.23,76.45,77.585,4.185,+5.70%,418643
11/30/2022,73.53,76.121,72.84,73.4,-0.135,-0.18%,164498
11/29/2022,73.4,74.46,72.81,73.535,-0.735,-0.99%,251403
11/28/2022,73.63,75.406,72.969,74.27,-0.81,-1.08%,155829
11/25/2022,76.7,76.7,74.75,75.08,-1.6,-2.09%,153597
11/24/2022,76.68,76.68,76.68,76.68,0.28,+0.37%,0
11/23/2022,75.38,78.21,75.312,76.4,3.045,+4.15%,152047
11/22/2022,72.695,74.492,72.15,73.355,1.44,+2.00%,187942
11/21/2022,72.325,72.935,71.571,71.915,-0.725,-1.00%,101509
11/18/2022,75.01,75.31,72.251,72.64,-0.875,-1.19%,227651
11/17/2022,70.512,74.36,70.152,73.515,0.95,+1.31%,287102
11/16/2022,73.41,74.785,72.372,72.565,-4.675,-6.05%,149680
11/15/2022,77.14,79.139,75.395,77.24,3.64,+4.95%,307621
11/14/2022,73.399,75.245,72.715,73.6,2.32,+3.25%,276491
11/11/2022,69.688,73.245,68.295,71.28,4.68,+7.03%,220886
11/10/2022,63,68.281,63,66.6,4.695,+7.58%,199034
11/09/2022,62.36,62.979,59.96,61.905,-2.705,-4.19%,126319
11/08/2022,64.105,64.93,63.06,64.61,2.425,+3.90%,245291
11/07/2022,63,63.519,61.42,62.185,0.555,+0.90%,993058
11/04/2022,62.97,62.98,60.561,61.63,1.03,+1.70%,251871
11/03/2022,58.63,62.21,58.07,60.6,-0.48,-0.79%,260186
11/02/2022,59.894,63.9,59.66,61.08,0.84,+1.39%,839233
11/01/2022,61.535,61.932,59.632,60.24,0.255,+0.43%,195650
10/31/2022,61.08,61.821,59.565,59.985,-0.815,-1.34%,198703
10/28/2022,59.274,62.338,58.992,60.8,0.34,+0.56%,221144
10/27/2022,59.73,62.7,59.15,60.46,-1.22,-1.98%,2897488
10/26/2022,61.47,61.752,59.158,61.68,0.505,+0.83%,366052
10/25/2022,58.89,61.86,58.7,61.175,2.905,+4.99%,5912252
10/24/2022,58.663,58.862,56.671,58.27,1.905,+3.38%,130916
10/21/2022,57.77,58.618,55.721,56.365,-3.055,-5.14%,659131
10/20/2022,57.56,60.2,57.412,59.42,1.315,+2.26%,178038
10/19/2022,57.37,59.028,56.585,58.105,1.415,+2.50%,134859
10/18/2022,60,60.49,56.405,56.69,-1.095,-1.89%,176945
